blue,green,red,ndwi,brightness,label,source_file
0.35688937,0.26160926,0.21741472,0.09225935,0.2786378,0,GSL_2002_09.tif
0.38314795,0.27750644,0.24269587,0.06691725,0.30111673,0,GSL_2002_09.tif
0.36600193,0.2656197,0.21789008,0.09871468,0.28317058,0,GSL_2002_09.tif
0.32508525,0.22255273,0.19585012,0.06382018,0.24782936,0,GSL_2002_09.tif
0.3123756,0.21088274,0.17467445,0.09391134,0.23264426,0,GSL_2002_09.tif
0.3053913,0.20376512,0.20639473,-0.006411162,0.23851705,0,GSL_2002_09.tif
0.34385,0.24271326,0.20008525,0.09626932,0.26221618,0,GSL_2002_09.tif
0.34567848,0.275158,0.23076835,0.08773914,0.28386828,0,GSL_2002_09.tif
0.3371954,0.23798023,0.19839984,0.09070143,0.25785848,0,GSL_2002_09.tif
0.3308106,0.23534274,0.19723302,0.08809932,0.25446212,0,GSL_2002_09.tif
0.34795663,0.24329135,0.21719864,0.056662798,0.26948223,0,GSL_2002_09.tif
0.3669012,0.254311,0.20280783,0.11266886,0.27467334,0,GSL_2002_09.tif
0.58194983,0.47875857,0.23055728,0.34991598,0.43042192,0,GSL_1995_03.tif
0.53881085,0.4435476,0.21065639,0.35599118,0.3976716,0,GSL_1995_03.tif
0.5474498,0.43785444,0.20706882,0.35784918,0.3974577,0,GSL_1995_03.tif
0.5048157,0.39880675,0.19072168,0.35296807,0.36478138,0,GSL_1995_03.tif
0.3768572,0.28998688,0.13267745,0.37218434,0.26650718,0,GSL_1995_03.tif
0.57089865,0.47120896,0.22920348,0.34551802,0.42377034,0,GSL_1995_03.tif
0.51283765,0.42009422,0.19908139,0.35694635,0.37733778,0,GSL_1995_03.tif
0.53853035,0.4333989,0.20571502,0.35624874,0.39254808,0,GSL_1995_03.tif
0.49000597,0.39057642,0.18276809,0.36244866,0.35445014,0,GSL_1995_03.tif
0.44871816,0.35678872,0.1666917,0.36313996,0.3240662,0,GSL_1995_03.tif
0.50212306,0.40171522,0.19765991,0.34044617,0.36716604,0,GSL_1995_03.tif
0.5145767,0.4250448,0.20202592,0.35565132,0.3805491,0,GSL_1995_03.tif
0.51553035,0.41415355,0.19718607,0.35490438,0.37562332,0,GSL_1995_03.tif
0.5259645,0.42355964,0.19941984,0.3597862,0.3829813,0,GSL_1995_03.tif
0.5259645,0.42355964,0.19941984,0.3597862,0.3829813,0,GSL_1995_03.tif
0.5459913,0.45177794,0.21583469,0.35341287,0.40453467,0,GSL_1995_03.tif
0.5324157,0.43667868,0.21129945,0.34781864,0.3934646,0,GSL_1995_03.tif
0.5441401,0.44336194,0.21289016,0.35119343,0.40013075,0,GSL_1995_03.tif
0.5466084,0.44169113,0.20835494,0.35895276,0.3988848,0,GSL_1995_03.tif
0.52372056,0.41904223,0.19884448,0.3563718,0.38053575,0,GSL_1995_03.tif
0.55064744,0.46174097,0.2221637,0.35030746,0.41151738,0,GSL_1995_03.tif
0.55636936,0.46044144,0.2212499,0.350879,0.4126869,0,GSL_1995_03.tif
0.5656255,0.46254542,0.21695156,0.36143425,0.41504082,0,GSL_1995_03.tif
0.54032546,0.43828762,0.21062255,0.35084164,0.3964119,0,GSL_1995_03.tif
0.5038621,0.40053946,0.18906327,0.35867512,0.36448827,0,GSL_1995_03.tif
0.17751348,0.08537734,0.1168795,-0.15575247,0.12659012,0,GSL_2003_04.tif
0.14680257,0.06886195,0.07713413,-0.05665994,0.09759954,0,GSL_2003_04.tif
0.12535906,0.04885059,0.07040932,-0.18076947,0.08153965,0,GSL_2003_04.tif
0.14463793,0.0408139,0.06221884,-0.20774691,0.08255689,0,GSL_2003_04.tif
0.14808784,0.03382198,0.06221884,-0.29567182,0.081376225,0,GSL_2003_04.tif
0.26254344,0.15091653,0.16240132,-0.03665527,0.19195376,0,GSL_2003_04.tif
0.15951987,0.061387822,0.07472009,-0.09795295,0.09854259,0,GSL_2003_04.tif
0.15884341,0.059700117,0.08187599,-0.15663458,0.100139834,0,GSL_2003_04.tif
0.11291236,0.037358124,0.05851157,-0.2206456,0.06959402,0,GSL_2003_04.tif
0.11541522,0.03325941,0.05230405,-0.22257653,0.0669929,0,GSL_2003_04.tif
0.3033335,0.1992974,0.1972324,0.005207673,0.23328777,0,GSL_2003_04.tif
0.22797677,0.111777864,0.14369254,-0.12492464,0.16114905,0,GSL_2003_04.tif
0.12671196,0.04430986,0.05752009,-0.1297271,0.07618064,0,GSL_2003_04.tif
0.13388236,0.055842508,0.065969214,-0.08313341,0.085231364,0,GSL_2003_04.tif
0.13171771,0.028999968,0.049545154,-0.26156843,0.07008761,0,GSL_2003_04.tif
0.14734374,0.08115808,0.08661784,-0.0325418,0.105039895,0,GSL_2003_04.tif
0.19577767,0.076496795,0.10748201,-0.1684164,0.12658548,0,GSL_2003_04.tif
0.14558497,0.076255694,0.08153112,-0.033433687,0.10112393,0,GSL_2003_04.tif
0.13969983,0.06307553,0.080324106,-0.12028245,0.09436649,0,GSL_2003_04.tif
0.12935013,0.040894266,0.06463288,-0.22495052,0.07829242,0,GSL_2003_04.tif
0.15870813,0.067977905,0.08756621,-0.12593327,0.10475075,0,GSL_2003_04.tif
0.17825758,0.077139735,0.08963539,-0.07492471,0.115010895,0,GSL_2003_04.tif
0.1744018,0.08927514,0.10558526,-0.08370116,0.123087406,0,GSL_2003_04.tif
0.16351093,0.088551834,0.09946396,-0.058038052,0.11717558,0,GSL_2003_04.tif
0.22182105,0.12994078,0.13972662,-0.03628844,0.16382949,0,GSL_2003_04.tif
0.17147611,0.10285299,0.16659606,-0.23656726,0.14697506,0,GSL_2023_12.tif
0.17804521,0.10755144,0.16404401,-0.20800185,0.14988022,0,GSL_2023_12.tif
0.19080445,0.11694832,0.1670099,-0.17629848,0.15825422,0,GSL_2023_12.tif
0.16269624,0.10264571,0.16176786,-0.2235964,0.14236994,0,GSL_2023_12.tif
0.1684442,0.10471855,0.1597676,-0.20813505,0.14431012,0,GSL_2023_12.tif
0.16332789,0.09428524,0.15942273,-0.25674093,0.13901196,0,GSL_2023_12.tif
0.17008649,0.09988192,0.15956068,-0.23002595,0.14317636,0,GSL_2023_12.tif
0.17880319,0.10395851,0.14949042,-0.17964852,0.14408404,0,GSL_2023_12.tif
0.15909585,0.09701449,0.15149067,-0.21921463,0.135867,0,GSL_2023_12.tif
0.1456734,0.084024675,0.14142042,-0.25458747,0.12370616,0,GSL_2023_12.tif
0.16522282,0.09476891,0.16604427,-0.2732802,0.142012,0,GSL_2023_12.tif
0.1755818,0.10140201,0.15969862,-0.22327173,0.1455608,0,GSL_2023_12.tif
0.22876632,0.14852463,0.19425476,-0.1334094,0.19051524,0,GSL_2023_12.tif
0.25422162,0.17360601,0.1998072,-0.07016655,0.2092116,0,GSL_2023_12.tif
0.2117119,0.13957685,0.16969989,-0.09739801,0.17366289,0,GSL_2023_12.tif
0.16136979,0.09255788,0.15549119,-0.25371215,0.13647296,0,GSL_2023_12.tif
0.164907,0.09456162,0.15556017,-0.2438744,0.13834292,0,GSL_2023_12.tif
0.1702444,0.10340575,0.15355991,-0.19517766,0.14240335,0,GSL_2023_12.tif
0.19453116,0.12164676,0.15638785,-0.12495193,0.15752192,0,GSL_2023_12.tif
0.20264779,0.13090546,0.18456386,-0.17009015,0.17270571,0,GSL_2023_12.tif
0.17008649,0.10091834,0.1522494,-0.20275432,0.14108475,0,GSL_2023_12.tif
0.16623345,0.09656537,0.1516976,-0.22207102,0.13816547,0,GSL_2023_12.tif
0.16885477,0.10140201,0.15421516,-0.20660952,0.14149065,0,GSL_2023_12.tif
0.17071813,0.101747476,0.1471453,-0.1823984,0.1398703,0,GSL_2023_12.tif
0.2147438,0.14710818,0.19639297,-0.14347737,0.18608165,0,GSL_2023_12.tif
0.38280472,0.32193026,0.2920472,0.048671182,0.33226073,0,GSL_2010_12.tif
0.3794428,0.32490993,0.29988217,0.040057663,0.33474496,0,GSL_2010_12.tif
0.39430815,0.34247202,0.3105122,0.048944138,0.3490975,0,GSL_2010_12.tif
0.38120478,0.32944718,0.29847366,0.049327035,0.33637524,0,GSL_2010_12.tif
0.3874223,0.33019212,0.3004104,0.047227345,0.3393416,0,GSL_2010_12.tif
0.35538283,0.3091989,0.28077894,0.048171118,0.31512022,0,GSL_2010_12.tif
0.38130602,0.32965034,0.2962728,0.053325195,0.33574307,0,GSL_2010_12.tif
0.3963739,0.3420657,0.30987397,0.049378306,0.34943783,0,GSL_2010_12.tif
0.37749857,0.3201244,0.2936318,0.04316462,0.33041826,0,GSL_2010_12.tif
0.38150856,0.32251716,0.2920472,0.04957968,0.3320243,0,GSL_2010_12.tif
0.35809666,0.30378127,0.27681744,0.046441343,0.31289846,0,GSL_2010_12.tif
0.37397462,0.32251716,0.2978134,0.039823495,0.33143505,0,GSL_2010_12.tif
0.39920926,0.33321694,0.30881757,0.038003147,0.34708127,0,GSL_2010_12.tif
0.38406038,0.31651264,0.27897426,0.06303802,0.32651576,0,GSL_2010_12.tif
0.36723053,0.31181738,0.28190136,0.05038744,0.32031643,0,GSL_2010_12.tif
0.35428917,0.30802506,0.29642686,0.01918793,0.31958035,0,GSL_2010_12.tif
0.36996463,0.30725756,0.28297976,0.041132208,0.32006732,0,GSL_2010_12.tif
0.3868552,0.3302824,0.30256718,0.043794233,0.3399016,0,GSL_2010_12.tif
0.378896,0.31915373,0.29030854,0.04732884,0.32945275,0,GSL_2010_12.tif
0.36346358,0.3101244,0.27970052,0.051581115,0.31776282,0,GSL_2010_12.tif
0.3774378,0.3190183,0.30342552,0.02505087,0.33329388,0,GSL_2010_12.tif
0.38653117,0.33985353,0.323167,0.025167402,0.34985057,0,GSL_2010_12.tif
0.39718398,0.34585804,0.3196897,0.039318454,0.3542439,0,GSL_2010_12.tif
0.39001462,0.33475193,0.30067447,0.0536292,0.34181368,0,GSL_2010_12.tif
0.3764049,0.31980836,0.2870293,0.054016117,0.3277475,0,GSL_2010_12.tif
0.7050612,0.6818242,0.41650873,0.24156177,0.6011314,0,GSL_1994_06.tif
0.7180152,0.69948125,0.43318787,0.23510234,0.6168948,0,GSL_1994_06.tif
0.7184394,0.7032704,0.44028863,0.22996761,0.6206661,0,GSL_1994_06.tif
0.6476329,0.61608374,0.3929843,0.22109434,0.55223364,0,GSL_1994_06.tif
0.6495907,0.61574274,0.3896127,0.22492523,0.5516487,0,GSL_1994_06.tif
0.7353416,0.7177825,0.4464443,0.23306282,0.63318944,0,GSL_1994_06.tif
0.7609559,0.7455943,0.46317452,0.23364234,0.6565749,0,GSL_1994_06.tif
0.74535894,0.7321431,0.44836,0.24039146,0.641954,0,GSL_1994_06.tif
0.64864445,0.6138103,0.3745172,0.24211898,0.54565734,0,GSL_1994_06.tif
0.6579765,0.6232072,0.37574324,0.24772371,0.552309,0,GSL_1994_06.tif
0.79081213,0.7852659,0.48621368,0.2352,0.68743056,0,GSL_1994_06.tif
0.80706173,0.8019757,0.48976406,0.24169838,0.6996005,0,GSL_1994_06.tif
0.64303213,0.6154775,0.37640733,0.2410259,0.54497236,0,GSL_1994_06.tif
0.6423795,0.6110443,0.37206516,0.24308471,0.54182965,0,GSL_1994_06.tif
0.6624142,0.6301791,0.37719914,0.25112686,0.5565975,0,GSL_1994_06.tif
0.8128045,0.8086824,0.5002875,0.23560105,0.70725816,0,GSL_1994_06.tif
0.80020946,0.79148,0.4887679,0.23644787,0.6934858,0,GSL_1994_06.tif
0.6236501,0.58668053,0.37776107,0.21662198,0.5293639,0,GSL_1994_06.tif
0.6226712,0.5856196,0.37745458,0.2161462,0.5285818,0,GSL_1994_06.tif
0.65921646,0.66238624,0.4222302,0.22142003,0.5812776,0,GSL_1994_06.tif
0.68532026,0.6646597,0.40815642,0.23909318,0.58604544,0,GSL_1994_06.tif
0.74790406,0.7325599,0.45316193,0.23563516,0.644542,0,GSL_1994_06.tif
0.7142302,0.6883793,0.42787507,0.23337333,0.6101615,0,GSL_1994_06.tif
0.6904757,0.6761406,0.41681525,0.23726954,0.5944772,0,GSL_1994_06.tif
0.65242946,0.6266174,0.39334187,0.2287104,0.5574629,0,GSL_1994_06.tif
0.37128738,0.22745338,0.1959704,0.07435318,0.2649037,0,GSL_2005_06.tif
0.3207158,0.195655,0.1623341,0.09307772,0.22623497,0,GSL_2005_06.tif
0.41158313,0.28567702,0.23957674,0.08776745,0.31227896,0,GSL_2005_06.tif
0.59240025,0.4613608,0.37699214,0.10063611,0.47691774,0,GSL_2005_06.tif
0.6204752,0.47091794,0.37603542,0.11202789,0.48914286,0,GSL_2005_06.tif
0.30845827,0.19380525,0.16031994,0.09455755,0.22086115,0,GSL_2005_06.tif
0.30111843,0.17451482,0.15327042,0.06481172,0.20963456,0,GSL_2005_06.tif
0.41495946,0.29959428,0.25337368,0.083586246,0.32264248,0,GSL_2005_06.tif
0.55287516,0.4261712,0.34985146,0.098347194,0.44296595,0,GSL_2005_06.tif
0.43147412,0.31386393,0.26767415,0.079426795,0.3376707,0,GSL_2005_06.tif
0.32904655,0.19358504,0.16872902,0.06860332,0.23045354,0,GSL_2005_06.tif
0.32416555,0.1735459,0.15196122,0.06631071,0.21655755,0,GSL_2005_06.tif
0.4121336,0.2801277,0.23413855,0.08942657,0.30879995,0,GSL_2005_06.tif
0.46424654,0.35764176,0.2979871,0.09098831,0.37329182,0,GSL_2005_06.tif
0.3112474,0.21952581,0.17703739,0.10714135,0.23593688,0,GSL_2005_06.tif
0.29333818,0.16720383,0.13917138,0.091496825,0.19990446,0,GSL_2005_06.tif
0.3304778,0.18552533,0.15639235,0.0852044,0.22413182,0,GSL_2005_06.tif
0.33245957,0.20177686,0.17149848,0.08111519,0.23524497,0,GSL_2005_06.tif
0.4560626,0.31544945,0.2552871,0.10541156,0.34226635,0,GSL_2005_06.tif
0.34141418,0.24247172,0.2026171,0.089542896,0.26216766,0,GSL_2005_06.tif
0.3228444,0.17768584,0.14017844,0.11799777,0.21356957,0,GSL_2005_06.tif
0.27465826,0.16544215,0.14068198,0.08088251,0.19359414,0,GSL_2005_06.tif
0.28342938,0.20552044,0.16787301,0.10082481,0.21894093,0,GSL_2005_06.tif
0.51103806,0.3867976,0.29728216,0.13085508,0.39837262,0,GSL_2005_06.tif
0.3654889,0.25114802,0.21580978,0.07567742,0.27748224,0,GSL_2005_06.tif
0.39683124,0.3682974,0.4268148,-0.073596306,0.39731446,0,GSL_2025_07.tif
0.3589159,0.32117662,0.38726678,-0.09328914,0.35578644,0,GSL_2025_07.tif
0.33391583,0.2719947,0.36746296,-0.14929542,0.32445785,0,GSL_2025_07.tif
0.33749545,0.27113855,0.3699981,-0.15419395,0.3262107,0,GSL_2025_07.tif
0.33958593,0.27113855,0.36880508,-0.15261716,0.32650983,0,GSL_2025_07.tif
0.35639584,0.3120759,0.38831067,-0.10884653,0.35226083,0,GSL_2025_07.tif
0.3790477,0.30703405,0.3927546,-0.12249476,0.35961214,0,GSL_2025_07.tif
0.32876116,0.25845462,0.36582258,-0.17198735,0.31767946,0,GSL_2025_07.tif
0.32681385,0.25829607,0.36582258,-0.17228508,0.3169775,0,GSL_2025_07.tif
0.3387841,0.2683798,0.36990863,-0.15906392,0.32569084,0,GSL_2025_07.tif
0.38093773,0.30712917,0.39102474,-0.120167546,0.35969722,0,GSL_2025_07.tif
0.41009018,0.33963174,0.41807607,-0.10352833,0.389266,0,GSL_2025_07.tif
0.31888142,0.2544909,0.35935056,-0.170825,0.31090763,0,GSL_2025_07.tif
0.3143854,0.2489734,0.35935056,-0.1814444,0.30756977,0,GSL_2025_07.tif
0.32535335,0.26045236,0.36659804,-0.16927747,0.31746793,0,GSL_2025_07.tif
0.3740935,0.2920353,0.38494045,-0.13723534,0.35035643,0,GSL_2025_07.tif
0.36956885,0.3038948,0.39233705,-0.12702972,0.3552669,0,GSL_2025_07.tif
0.2998092,0.24047518,0.3509399,-0.18678005,0.29707476,0,GSL_2025_07.tif
0.3075698,0.24539019,0.35293818,-0.17974712,0.30196604,0,GSL_2025_07.tif
0.32635567,0.2634965,0.36567345,-0.16239937,0.31850854,0,GSL_2025_07.tif
0.3064816,0.24047518,0.3539224,-0.19086052,0.30029306,0,GSL_2025_07.tif
0.30728343,0.25138333,0.35660663,-0.1730672,0.30509114,0,GSL_2025_07.tif
0.304477,0.25138333,0.35660663,-0.1730672,0.30415568,0,GSL_2025_07.tif
0.30293062,0.24757817,0.3572628,-0.18134424,0.30259052,0,GSL_2025_07.tif
0.29663047,0.23673342,0.3522522,-0.19613138,0.29520535,0,GSL_2025_07.tif
0.25048706,0.14071396,0.22998698,-0.24082154,0.20706268,0,GSL_2019_10.tif
0.28415635,0.1676349,0.23239037,-0.16187803,0.22806054,0,GSL_2019_10.tif
0.2858348,0.16799492,0.2431642,-0.1828224,0.23233129,0,GSL_2019_10.tif
0.23407201,0.12319334,0.2182601,-0.2784171,0.19184183,0,GSL_2019_10.tif
0.23064801,0.12283333,0.22314975,-0.2899452,0.19221036,0,GSL_2019_10.tif
0.28405565,0.17155504,0.24378577,-0.1739067,0.23313217,0,GSL_2019_10.tif
0.2644516,0.15371442,0.23541534,-0.2099575,0.21786046,0,GSL_2019_10.tif
0.2415578,0.1390739,0.23160306,-0.24962144,0.20407824,0,GSL_2019_10.tif
0.24330337,0.14091396,0.23466946,-0.24962562,0.2062956,0,GSL_2019_10.tif
0.24578746,0.14083396,0.23848173,-0.25743073,0.2083677,0,GSL_2019_10.tif
0.2588792,0.15587449,0.2460234,-0.22430742,0.22025903,0,GSL_2019_10.tif
0.2630417,0.1504343,0.2412995,-0.23195589,0.2182585,0,GSL_2019_10.tif
0.252669,0.14815421,0.23773585,-0.23214228,0.21285303,0,GSL_2019_10.tif
0.23920801,0.1362338,0.23226607,-0.26060253,0.20256929,0,GSL_2019_10.tif
0.24689522,0.14115398,0.23404789,-0.24758315,0.2073657,0,GSL_2019_10.tif
0.26532438,0.15955462,0.24817817,-0.21735641,0.2243524,0,GSL_2019_10.tif
0.2648544,0.1591946,0.24552615,-0.21331085,0.22319172,0,GSL_2019_10.tif
0.26750633,0.15731454,0.2440344,-0.21607043,0.22295177,0,GSL_2019_10.tif
0.26136327,0.15207435,0.23678277,-0.21783888,0.21674013,0,GSL_2019_10.tif
0.26653284,0.15123433,0.24382721,-0.23437524,0.22053146,0,GSL_2019_10.tif
0.29922867,0.18659557,0.27080318,-0.18410067,0.25220916,0,GSL_2019_10.tif
0.3021827,0.19475587,0.2636759,-0.15033835,0.25353816,0,GSL_2019_10.tif
0.30305547,0.19347581,0.27005732,-0.16521223,0.25552952,0,GSL_2019_10.tif
0.2956368,0.18671557,0.27117613,-0.1844549,0.25117615,0,GSL_2019_10.tif
0.28278005,0.17123502,0.25866193,-0.20336664,0.237559,0,GSL_2019_10.tif
0.22913207,0.12154216,0.22133933,-0.29105353,0.19067119,0,GSL_2019_05.tif
0.2263299,0.11845799,0.21873578,-0.29738832,0.18784122,0,GSL_2019_05.tif
0.20938015,0.12666911,0.2214595,-0.27228475,0.18583626,0,GSL_2019_05.tif
0.19345559,0.10728285,0.2017927,-0.3057814,0.16751038,0,GSL_2019_05.tif
0.18634763,0.10307715,0.19582456,-0.31029296,0.16174978,0,GSL_2019_05.tif
0.20562114,0.11985989,0.218896,-0.29235154,0.18145901,0,GSL_2019_05.tif
0.18853469,0.110767566,0.20235346,-0.29249266,0.16721857,0,GSL_2019_05.tif
0.1886714,0.11789723,0.20956329,-0.27992922,0.17204398,0,GSL_2019_05.tif
0.18498072,0.10832426,0.20283411,-0.30373457,0.16537969,0,GSL_2019_05.tif
0.18357964,0.100994326,0.19366162,-0.3144921,0.15941186,0,GSL_2019_05.tif
0.2344972,0.13652246,0.22133933,-0.23700947,0.197453,0,GSL_2019_05.tif
0.22482629,0.13379878,0.21929654,-0.24213722,0.19264054,0,GSL_2019_05.tif
0.2190169,0.1209814,0.20667936,-0.26154396,0.18222588,0,GSL_2019_05.tif
0.22776516,0.13488023,0.22774807,-0.2560958,0.1967978,0,GSL_2019_05.tif
0.26327077,0.178259,0.25254184,-0.17242925,0.23135722,0,GSL_2019_05.tif
0.237026,0.12927264,0.21372896,-0.24622647,0.19334252,0,GSL_2019_05.tif
0.23090905,0.12706965,0.2118464,-0.25014007,0.1899417,0,GSL_2019_05.tif
0.22195576,0.1289522,0.21380907,-0.24756768,0.18823902,0,GSL_2019_05.tif
0.20859417,0.14397256,0.22971073,-0.22944012,0.19409247,0,GSL_2019_05.tif
0.29600838,0.19984825,0.2680029,-0.1456756,0.25461984,0,GSL_2019_05.tif
0.35157347,0.23810008,0.3140256,-0.13751468,0.30123305,0,GSL_2019_05.tif
0.30622604,0.19796571,0.28001928,-0.17166522,0.26140368,0,GSL_2019_05.tif
0.345354,0.2415848,0.31010026,-0.124192856,0.29901302,0,GSL_2019_05.tif
0.31189874,0.2106629,0.28562692,-0.15104856,0.2693962,0,GSL_2019_05.tif
0.23654757,0.14917961,0.24184726,-0.23698479,0.20919149,0,GSL_2019_05.tif
0.34039462,0.2931975,0.2700942,0.041014783,0.30122876,0,GSL_2009_01.tif
0.36411119,0.32184255,0.3031573,0.02989636,0.3297037,0,GSL_2009_01.tif
0.40724966,0.37472567,0.35692224,0.024333296,0.3796325,0,GSL_2009_01.tif
0.4473755,0.43158925,0.41005582,0.025584899,0.42967352,0,GSL_2009_01.tif
0.46937743,0.4499633,0.42806607,0.02493903,0.44913557,0,GSL_2009_01.tif
0.2222285,0.16927046,0.15728083,0.036715783,0.1829266,0,GSL_2009_01.tif
0.31622937,0.27990565,0.25577235,0.04505178,0.28396913,0,GSL_2009_01.tif
0.34260604,0.31182033,0.29654467,0.02510932,0.31699035,0,GSL_2009_01.tif
0.33456162,0.29813755,0.27570993,0.03908282,0.30280304,0,GSL_2009_01.tif
0.30478773,0.26593855,0.25185132,0.02720641,0.27419254,0,GSL_2009_01.tif
0.20876774,0.15448593,0.12694252,0.09786967,0.16339873,0,GSL_2009_01.tif
0.21620321,0.16230467,0.1489403,0.042938303,0.17581606,0,GSL_2009_01.tif
0.21117145,0.1694837,0.16532232,0.012429212,0.18199249,0,GSL_2009_01.tif
0.21831846,0.17652057,0.1479434,0.08807473,0.18092747,0,GSL_2009_01.tif
0.20527436,0.1644726,0.14279288,0.07055672,0.1708466,0,GSL_2009_01.tif
0.23392652,0.19162495,0.16987473,0.06016649,0.1984754,0,GSL_2009_01.tif
0.19315968,0.14805324,0.13053128,0.06289616,0.15724808,0,GSL_2009_01.tif
0.19604413,0.15203369,0.1339539,0.063218564,0.16067724,0,GSL_2009_01.tif
0.19982597,0.15800436,0.1479434,0.032884426,0.16859126,0,GSL_2009_01.tif
0.1953711,0.15519673,0.14272642,0.041857313,0.16443141,0,GSL_2009_01.tif
0.21285404,0.1759697,0.15585198,0.060627952,0.18155856,0,GSL_2009_01.tif
0.21434434,0.17273559,0.15011993,0.07004862,0.17906661,0,GSL_2009_01.tif
0.20460133,0.16123848,0.14172955,0.064392485,0.1691898,0,GSL_2009_01.tif
0.20498592,0.15971027,0.15595166,0.011907034,0.1735493,0,GSL_2009_01.tif
0.5786018,0.5696078,0.54234153,0.024521118,0.56351703,0,GSL_2009_01.tif
0.3085041,0.21098253,0.22041202,-0.021858094,0.24663289,0,GSL_2010_06.tif
0.27970088,0.1825037,0.19454637,-0.031939097,0.21891697,0,GSL_2010_06.tif
0.27830717,0.16477463,0.18912001,-0.068792544,0.21073394,0,GSL_2010_06.tif
0.25770026,0.15586998,0.1899792,-0.09862427,0.20118314,0,GSL_2010_06.tif
0.32775047,0.22646539,0.23587713,-0.02035659,0.26336432,0,GSL_2010_06.tif
0.4236174,0.33556738,0.33644563,-0.0013068843,0.36521015,0,GSL_2010_06.tif
0.3789525,0.28927925,0.2936226,-0.00745126,0.32061812,0,GSL_2010_06.tif
0.35897607,0.2614021,0.27101278,-0.01805108,0.29713032,0,GSL_2010_06.tif
0.27478972,0.1843488,0.19983707,-0.040314406,0.21965854,0,GSL_2010_06.tif
0.35642096,0.25614756,0.25966266,-0.0068146912,0.29074374,0,GSL_2010_06.tif
0.5067419,0.4527718,0.43086424,0.024792496,0.46345934,0,GSL_2010_06.tif
0.5004702,0.43075088,0.41277638,0.021308705,0.44799915,0,GSL_2010_06.tif
0.48112428,0.41242012,0.39726606,0.018715948,0.43027017,0,GSL_2010_06.tif
0.34520495,0.26268566,0.26703346,-0.008207733,0.29164135,0,GSL_2010_06.tif
0.3617303,0.2662154,0.2698823,-0.00683993,0.299276,0,GSL_2010_06.tif
0.3299406,0.2213713,0.2266071,-0.011687605,0.2593063,0,GSL_2010_06.tif
0.3421189,0.23701459,0.23782158,-0.0016995032,0.27231836,0,GSL_2010_06.tif
0.31799453,0.2009949,0.20652957,-0.013581185,0.24183966,0,GSL_2010_06.tif
0.2602222,0.13974534,0.15719494,-0.058764488,0.18572082,0,GSL_2010_06.tif
0.23586558,0.1202915,0.14344817,-0.08780091,0.16653508,0,GSL_2010_06.tif
0.3461009,0.257391,0.2613358,-0.0076047285,0.28827593,0,GSL_2010_06.tif
0.3461009,0.257391,0.2613358,-0.0076047285,0.28827593,0,GSL_2010_06.tif
0.27021042,0.14873022,0.181704,-0.09978894,0.20021486,0,GSL_2010_06.tif
0.29907998,0.17391995,0.18242751,-0.023874285,0.21847582,0,GSL_2010_06.tif
0.2420045,0.13621558,0.16641976,-0.09980353,0.18154661,0,GSL_2010_06.tif
0.3668517,0.2648693,0.24604934,0.036835458,0.2925901,0,GSL_2006_10.tif
0.3677893,0.2641072,0.23921518,0.04945532,0.29037055,0,GSL_2006_10.tif
0.38151577,0.26782244,0.2373413,0.06033902,0.29555985,0,GSL_2006_10.tif
0.36212617,0.25005606,0.20697342,0.094266444,0.2730519,0,GSL_2006_10.tif
0.32000914,0.21037938,0.19732845,0.032010414,0.24257231,0,GSL_2006_10.tif
0.16950545,0.08925361,0.090847954,-0.008852413,0.11653567,0,GSL_2006_10.tif
0.11523711,0.07691717,0.049953274,0.21252927,0.08070252,0,GSL_2006_10.tif
0.1644424,0.11349782,0.094650835,0.09054537,0.12419703,0,GSL_2006_10.tif
0.15446633,0.081108704,0.03948159,0.3451917,0.09168554,0,GSL_2006_10.tif
0.17993157,0.10039928,0.07607737,0.13781862,0.11880275,0,GSL_2006_10.tif
0.18000658,0.073583,0.07139267,0.01510815,0.10832741,0,GSL_2006_10.tif
0.16001692,0.061294187,0.043229353,0.17282864,0.088180155,0,GSL_2006_10.tif
0.09348477,0.016902046,0.0062477724,0.46021158,0.038878195,0,GSL_2006_10.tif
0.13293901,0.05414953,0.05270898,0.013480796,0.0799325,0,GSL_2006_10.tif
0.116062194,0.042670447,0.02063256,0.34812784,0.059788402,0,GSL_2006_10.tif
0.402368,0.25829622,0.23072761,0.056374658,0.2971306,0,GSL_2006_10.tif
0.39134184,0.26877505,0.17869988,0.2012961,0.2796056,0,GSL_2006_10.tif
0.40923125,0.29878262,0.22984578,0.13040674,0.3126199,0,GSL_2006_10.tif
0.17141816,0.090682544,0.0742586,0.09957395,0.11211977,0,GSL_2006_10.tif
0.15446633,0.05110114,0.023884293,0.362957,0.07648392,0,GSL_2006_10.tif
0.15382876,0.09163517,0.054637976,0.25293052,0.10003396,0,GSL_2006_10.tif
0.2052093,0.12245246,0.08963545,0.15473235,0.13909906,0,GSL_2006_10.tif
0.1867198,0.13302656,0.089525215,0.1954653,0.13642386,0,GSL_2006_10.tif
0.13136384,0.066628866,0.022837125,0.48947373,0.07360994,0,GSL_2006_10.tif
0.16706769,0.06400916,0.038158853,0.25301516,0.08974523,0,GSL_2006_10.tif
0.23696326,0.095853016,0.12128707,-0.11713147,0.15136778,0,GSL_1997_03.tif
0.24033947,0.08975244,0.12772715,-0.17461194,0.15260635,0,GSL_1997_03.tif
